2;600; Note_on_c;71
2;720; Note_off_c;71
2;720; Note_on_c;76
2;900; Note_off_c;76
2;900; Note_on_c;79
2;960; Note_off_c;79
2;960; Note_on_c;78
2;1080; Note_off_c;78
2;1080; Note_on_c;76
2;1320; Note_off_c;76
2;1320; Note_on_c;83
2;1440; Note_off_c;83
2;1440; Note_on_c;81
2;1800; Note_off_c;81
2;1800; Note_on_c;78
2;2160; Note_off_c;78
2;2160; Note_on_c;76
2;2340; Note_off_c;76
2;2340; Note_on_c;79
2;2400; Note_off_c;79
2;2400; Note_on_c;78
2;2520; Note_off_c;78
2;2520; Note_on_c;74
2;2760; Note_off_c;74
2;2760; Note_on_c;77
2;2880; Note_off_c;77
2;2880; Note_on_c;71
2;3480; Note_off_c;71
2;3480; Note_on_c;71
2;3600; Note_off_c;71
2;3600; Note_on_c;76
2;3780; Note_off_c;76
2;3780; Note_on_c;79
2;3840; Note_off_c;79
2;3840; Note_on_c;78
2;3960; Note_off_c;78
2;3960; Note_on_c;76
2;4200; Note_off_c;76
2;4200; Note_on_c;83
2;4320; Note_off_c;83
2;4320; Note_on_c;86
2;4560; Note_off_c;86
2;4560; Note_on_c;85
2;4680; Note_off_c;85
2;4680; Note_on_c;84
2;4920; Note_off_c;84
2;4920; Note_on_c;80
2;5040; Note_off_c;80
2;5040; Note_on_c;84
2;5220; Note_off_c;84
2;5220; Note_on_c;83
2;5280; Note_off_c;83
2;5280; Note_on_c;82
2;5400; Note_off_c;82
2;5400; Note_on_c;78
2;5640; Note_off_c;78
2;5640; Note_on_c;79
2;5760; Note_off_c;79
2;5760; Note_on_c;76
2;6360; Note_off_c;76
2;6360; Note_on_c;79
2;6480; Note_off_c;79
2;6480; Note_on_c;83
2;6720; Note_off_c;83
2;6720; Note_on_c;79
2;6840; Note_off_c;79
2;6840; Note_on_c;83
2;7080; Note_off_c;83
2;7080; Note_on_c;79
2;7200; Note_off_c;79
2;7200; Note_on_c;84
2;7440; Note_off_c;84
2;7440; Note_on_c;83
2;7560; Note_off_c;83
2;7560; Note_on_c;82
2;7800; Note_off_c;82
2;7800; Note_on_c;78
2;7920; Note_off_c;78
2;7920; Note_on_c;79
2;8100; Note_off_c;79
2;8100; Note_on_c;83
2;8160; Note_off_c;83
2;8160; Note_on_c;82
2;8280; Note_off_c;82
2;8280; Note_on_c;70
2;8520; Note_off_c;70
2;8520; Note_on_c;71
2;8640; Note_off_c;71
2;8640; Note_on_c;83
2;9240; Note_off_c;83
2;9240; Note_on_c;79
2;9360; Note_off_c;79
2;9360; Note_on_c;83
2;9600; Note_off_c;83
2;9600; Note_on_c;79
2;9720; Note_off_c;79
2;9720; Note_on_c;83
2;9960; Note_off_c;83
2;9960; Note_on_c;79
2;10080; Note_off_c;79
2;10080; Note_on_c;86
2;10320; Note_off_c;86
2;10320; Note_on_c;85
2;10440; Note_off_c;85
2;10440; Note_on_c;84
2;10680; Note_off_c;84
2;10680; Note_on_c;80
2;10800; Note_off_c;80
2;10800; Note_on_c;84
2;10980; Note_off_c;84
2;10980; Note_on_c;83
2;11040; Note_off_c;83
2;11040; Note_on_c;82
2;11160; Note_off_c;82
2;11160; Note_on_c;78
2;11400; Note_off_c;78
2;11400; Note_on_c;79
2;11520; Note_off_c;79
2;11520; Note_on_c;76
2;12120; Note_off_c;76
2;12120; End_track;
